GeneSymbol	astrocyte	ependymal cell	oligodendrocyte	neuron	endothelial cell	microglial cell	fibroblast	mural cell
ACSL5	0.64893347847327187	1.32268876100954880	0.78735795144320031	1.05276725251268033	37.20592548087738294	8.43677550127852527	3.45122946238452410	5.55198833335635467
ACSS1	91.47031125935536977	29.82386464890961264	29.38728278815562334	6.13423694008489218	0.00000000000000000	35.79325167484145709	42.80745730340087363	44.16262241844858494
ACSS2	67.45893287307794139	25.36654027628502917	162.30641662254774360	56.28864374959222516	174.79105981037037054	102.06190932956717177	293.60019966824017956	82.97240609561652036
ACSS3	137.20755028425014643	31.26028421065095486	9.34576151778607489	18.17639618626005671	107.78344344127685872	0.00000000000000000	273.46752215270765873	104.10006435939720859
ACTA2	26.91007185149553393	58.13544097458456150	7.05673492178423167	13.36609940799208651	270.55238151106533451	52.77451140096982130	113.74667446071954657	2168.43113902753930233
ACTL6B	17.08471035423726647	0.00000000000000000	15.10024445762805456	103.19973068426126872	0.00000000000000000	0.85777177401391091	208.14615822508764609	10.63625380442131174
ACTN1	77.13985364483995966	38.94651504250673213	22.40086814768026358	164.03831623360693470	343.01984234899344983	22.86559651803128546	663.99873575583706042	565.54010608629062062
ACTN2	45.43703985630720155	103.41485155172048849	296.97537582134515333	180.47668474348333234	0.00000000000000000	0.00000000000000000	0.00000000000000000	50.61758374415590822
ACTR6	48.28368863611324002	65.16602091348664771	61.27672626046275894	102.69437663500066549	93.68189298717088320	62.09727635788895839	164.30527260903380693	106.78409816309563496
ACVR1C	6.71241222618404532	1.62542962569895888	14.62064928851740042	6.46841942204516140	0.00000000000000000	0.00000000000000000	0.00000000000000000	8.96959901586061470
ADAM12	70.10194852326343096	37.40736054994292914	60.08676988234187633	32.12378057213359028	0.00000000000000000	7.90802871984811873	181.44141959110982043	28.90305037423688717
ADAM15	10.57244680122101244	7.97726474696644949	22.15310423768183057	12.25519114857910274	74.33994921700939074	8.75871977186982065	11.73935756957305898	26.18139554021307802
ADAM19	12.52736557704503895	40.21228005796002236	78.02304207043728468	39.70588099271990501	104.35596259518217721	17.33351471032018765	191.59167860494869728	14.97318304191320237
ADAM23	143.55693042128970660	0.00000000000000000	81.42286714339928722	377.82019280141497575	0.00000000000000000	15.08076373686997762	713.64811186475890281	7.35687975072838540
ADAM33	56.97416160748263536	0.00000000000000000	5.03019517208391864	4.76500479380502906	5.68241966019890654	2.81998714155415708	263.43556356556058518	128.89817325199879861
ADAMTS1	10.85128006128256217	0.00000000000000000	34.99551937387052902	7.42495284473565142	391.23165624270382068	8.94652432363747607	100.30498996602148054	362.66302783828268730
ADAMTS10	18.49127953879983011	12.58051055438665955	4.13235838057408511	32.55876889287666387	31.63639189594841739	53.87303602301857808	90.46962336254613035	61.87850214822346828
ADAMTS12	13.56111627493831939	27.36608449279056998	10.96930861305380134	19.08928616465871997	0.00000000000000000	0.00000000000000000	563.14824773821635517	10.07702893539823563
ADAMTS17	78.99214986061844002	69.86143288976791155	102.22853312887792754	17.53636113549378095	0.00000000000000000	49.24054369167147627	316.14697733199250251	36.28467274322495939
ADAMTS19	5.77579109298349014	0.00000000000000000	20.68007526798584195	59.91431657459217774	0.00000000000000000	13.43000068870013131	61.52743328685850344	11.92001498183341468
ADAMTS2	14.07091633014969290	10.17199511644575516	11.32335139150487535	43.26657583101788163	0.11288739514488066	7.07223948331981411	161.24902954484099382	62.74486733382598658
ADAMTS3	39.95405515534231000	9.38632251173634558	6.57882812685814677	63.45176797726274742	25.83082060711207717	0.00000000000000000	213.19860855925136889	15.84655677640215465
ADAMTS6	10.57376574569937233	28.74918824048675603	12.48421332839526343	25.51776537000649725	149.73614670925553582	1.98994044233931278	0.00000000000000000	30.72009441254073892
ADAMTS9	113.45723995486655156	27.56741849526710908	17.01388726731933687	11.00390606103351310	532.95910897929434213	4.81618941292885250	37.70499518356879065	265.65069837234750594
ADAMTSL1	29.81302416205292971	0.00000000000000000	8.67527250935897420	84.97310052302593419	1.60414081354981608	2.24961064042793435	215.71862101300814629	0.00000000000000000
ADAMTSL2	12.90740975064093199	5.76399892379812950	9.62910665390414877	13.75377616772223988	0.00000000000000000	71.43443180905737222	19.02496419226976343	12.02166942038934927
ADAP2	6.86181304879850273	0.00000000000000000	2.89802182305237643	2.65718636626660398	0.00000000000000000	40.42125016391372583	2.96430309717729168	15.77381933654578461
ADARB1	39.96653509112520197	28.45778523921050862	18.24132771834034017	80.09691436438788514	136.04113258944121867	43.02060493730948565	334.67225889009642970	124.99869048479949640
ADARB2	79.09065973913314451	166.20563149723767538	366.72747373643176161	506.01576384361379723	37.85100644825611482	70.83357009969022045	0.00000000000000000	265.56488025198319747
ADCY1	87.06668042033906829	0.00000000000000000	47.18245427832337668	116.98184784536009317	26.30603391999608931	12.93954270170666199	223.54373459927219869	52.45988895622750192
ADCY2	556.28643717672252933	0.00000000000000000	41.22791672564802923	132.69972567720080292	246.04491233432867148	0.00000000000000000	193.88565291910407495	0.00000000000000000
ADCY3	45.26442836336975262	43.11166454832245165	45.59389007245896153	61.87334824200889472	111.82148616049180134	5.44976983342234256	371.52682287086452106	146.24353421006483700
ADCY5	31.35054785407410094	47.44155672433071658	97.40825737681554131	109.21038499772897978	60.83874236345547359	22.04621296879562564	90.56187730560230875	143.90417362072517449
ADCY7	10.93682393235836514	0.00000000000000000	6.86914220488526883	14.79017039480359941	0.00000000000000000	191.61976222808007719	41.51855185715572816	5.66544494141977761
ADCY8	411.62812764808450083	0.00000000000000000	44.25964072437868424	85.06749439502146970	137.87702460790222858	7.16123405141630442	0.00000000000000000	0.00000000000000000
ADCYAP1R1	101.30321100422101210	0.00000000000000000	10.27840903859469179	51.64979422926992925	57.55721233911162926	1.63956588734327013	131.55101878438179597	0.00000000000000000
ADD2	38.48172312567835718	0.00000000000000000	44.95031582827889594	270.85165511039542707	0.00000000000000000	3.92543012153165050	482.62749187345173141	16.83027935146918708
ADGB	4.79186078031068163	567.43281791950550996	0.72961057213147373	2.36532232807345144	3.62013702504657209	4.48508871827032074	68.01123277130784572	8.16995762625532507
ADGRA2	2.69620565179451610	11.15660041836025407	6.46203688918151276	10.32220294092778801	142.59038110396272714	8.14613881200823720	245.41230171751615785	205.98018699301280776
ADGRA3	457.58963979239638320	16.50451372544903350	42.66919115584889965	72.48636794860270527	233.45388703606801073	12.45019087086559750	0.00000000000000000	96.77309126773430137
ADGRD1	3.60756276613992810	23.54062861514520222	3.16154270432392437	15.32136371704322642	40.54667681059377315	38.91862537707330461	607.54513801733162381	309.88933487203473760
ADGRF5	2.08812338814831566	9.13621154858635265	2.20523907790471441	3.19856406544170868	499.72695575407254864	4.99250586515295947	51.94273075701187281	114.28255002318155675
ADGRG1	116.59053728618029311	26.90532490648588748	33.51423869202504591	31.54395027303330679	25.82591094562209122	205.82016054656125448	0.00000000000000000	44.70964007098714887
ADGRG6	6.26569214587926560	0.00000000000000000	4.41519265854191190	8.64064440464675165	395.83381629230819954	80.27373575685395224	21.19960207442034772	28.84126655850546328
ADGRL4	4.70459209877516216	17.60760586198402677	5.04026399899992406	26.21773887127810809	613.02096522021724923	5.71021890122109976	55.48556437186959300	27.69795120514822884
ADGRV1	468.85566233402568059	251.03739364086135311	24.27392220744691897	119.65645673886615441	180.76783070776821205	0.00000000000000000	187.08823235007221797	15.81131608615896056
ADHFE1	60.11658749337887286	29.91522574217503916	27.72206621963652040	10.60576166103767015	6.28526746011205173	16.86780645457377403	64.58747771770954671	41.86722137347052808
ADORA1	36.38944324161890620	0.00000000000000000	33.78718293951856566	8.13050015230949619	7.31863713502456736	7.49923096360923314	66.07523427815513628	13.83511989243474716
ADPGK	47.22176835579892185	49.11240565335823050	45.88342997202203577	43.85327693341672273	7.88452703995932591	166.13153795564568327	40.98144043428655436	57.88634417161754442
ADRA1A	47.42932105844461432	0.00000000000000000	9.65539396386213333	17.66743248779458142	12.14538332056868875	1.47282512686623757	7.82931761263033632	3.25840241442509360
AFAP1	46.24605170498305284	65.23408051572447164	108.81275873069343163	109.78819047690474520	134.93041578856718843	70.18254326867975124	234.64113339610400999	144.93561206564433519
AFAP1L2	12.13144722198344816	4.10134687241880158	94.39348134731851303	27.42944041698108748	371.22704325521766577	9.88710324587214373	286.91240297078013555	60.07787655345116207
AFF2	23.74421454511407248	0.00000000000000000	26.29976110688071955	189.48161370472215026	0.00000000000000000	0.00000000000000000	371.06257070784528196	0.00000000000000000
AFMID	5.17984634203507888	7.82875776627852726	60.36246149545083028	10.96087487703966445	38.79820025311404663	13.26671880393890390	31.88019720913941057	0.00000000000000000
AGBL1	14.76858272447560871	374.22912249177522881	6.44943254055129778	37.07381824561279871	8.07192004829814103	2.78327642374094175	2.82669122150227281	12.00496545920521285
AGL	152.90209372707235502	66.50111061171949700	58.49200998076772606	65.75816378554235087	71.55642177738157272	67.25757055072141100	51.90588151796508498	71.37153248660051474
AGMO	20.31556057253822800	0.00000000000000000	26.88439780840698745	2.44592757099999725	17.55079188760177900	3.10602519317907033	140.88723960193786411	3.59436614143508359
AGT	278.81602715587598595	68.02724808036674631	30.15900985630351627	19.76658884550267103	173.59158534878488922	5.27320157398436873	0.00000000000000000	203.07263933840096115
AIDA	80.72447852604982188	61.85962940998600601	112.20553885579582243	77.86903902722158932	88.33021530896688489	241.50531010018360689	41.19532388400699574	157.46952748307359116
AIM1	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
